data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-18',0,0,1350,1,1700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,0
'2017-02-20',0,0,1450,1,1700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1,1700,2,0,0,0,0,0,0
'2017-02-22',0,0,0,0,1700,3,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,0
'2017-02-26',0,0,1350,2,1700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,0,0,0,0,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,0
'2017-02-27',0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-28',0,0,0,0,1687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,2,0,0,0,0,0,0
'2017-03-01',0,0,1350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',0,0,1350,1,1637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,1600,1,0,0,0,0,0,0,0,0,0,0,1675,3,0,0,0,0,0,0
'2017-03-04',0,0,0,0,1700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1,0,0,0,0,0,0
'2017-03-05',0,0,1350,2,1637,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,1600,1,0,0,0,0,0,0,0,0,0,0,1675,1,0,0,0,0,0,0
'2017-03-06',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',750,1,1350,1,1675,1,1850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1350,1,0,0,1850,2,0,0,0,0,0,0,0,0,1675,1,0,0,0,0,0,0
'2017-03-08',0,0,1150,2,0,0,2100,2,0,0,0,0,0,0,950,1,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,2100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-09',0,0,1475,2,1675,3,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,2,0,0,2000,4,0,0,0,0,0,0,0,0,1675,3,0,0,0,0,0,0
'2017-03-10',0,0,1350,2,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-11',0,0,1450,1,1687,2,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1,0,0,1800,1,0,0,0,0,0,0,0,0,1687,2,0,0,0,0,0,0
'2017-03-12',0,0,1350,1,0,0,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,0,0,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
