data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-02-15',0,0,0,0,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-16',0,0,1995,2,1325,1,0,0,0,0,0,0,0,0,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0,0
'2017-02-17',0,0,1275,1,1575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,1,0,0,0,0,0,0,0,0,1275,1,0,0,0,0,0,0,0,0
'2017-02-18',0,0,1995,1,1587,2,2800,1,2400,1,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,2800,1,2400,1,0,0,0,0,0,0,1325,1,0,0,0,0,0,0
'2017-02-20',0,0,1500,1,1850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0
'2017-02-22',0,0,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,0,0,0
'2017-02-26',0,0,1995,1,0,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-27',0,0,1500,1,1525,1,0,0,3030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,1,0,0,3030,1,0,0,0,0,1500,1,0,0,0,0,0,0,0,0
'2017-02-28',0,0,1995,1,1325,1,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0,0
'2017-03-01',0,0,1995,1,0,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-02',0,0,1447,2,0,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-04',0,0,1995,1,1495,1,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-05',0,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-06',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-07',0,0,1250,3,1325,1,0,0,2400,1,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,900,1,0,0,0,0,2400,1,0,0,0,0,1250,1,1325,1,0,0,0,0,0,0
'2017-03-08',0,0,1995,1,0,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-09',0,0,1995,2,1325,1,0,0,0,0,0,0,0,0,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0,0
'2017-03-10',0,0,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,0,0,0,0,0,0,0,0
'2017-03-11',0,0,0,0,1325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0,0
'2017-03-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-03-14',0,0,1995,3,1325,1,0,0,0,0,0,0,0,0,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,1325,1,0,0,0,0,0,0
